level_0,Brands,Months,ARP,vs. Prior Period,Total Units,vs Prior Period unit,Total Sales ($),index
122,22 Red,05/2021,12.9823527197357,0.179325922364898,706.60231,-0.846331900991126,9173.360421,130.0
123,22 Red,06/2021,13.3558264313881,0.0287677988508694,1734.803549,1.45513427347839,23169.735093,131.0
124,22 Red,07/2021,12.8779137019851,-0.0357830892650539,4030.561914,1.32335350957943,51905.228499,132.0
126,2Fly,01/2021,10.0,0.026478915472433216,24.532554,0.16973925582029367,245.32554,135.0
127,2Fly,02/2021,6.19822221782745,-0.380177778217255,34.586577,0.409823738694308,214.37529,136.0
128,2Fly,03/2021,7.25642862655542,0.170727407236922,56.23394,0.625889141906121,408.057572,137.0
129,2Fly,04/2021,3.43468965218812,-0.526669408747628,119.961197,1.13325256953363,412.029482,138.0
130,2Fly,05/2021,3.91209499956309,0.138995191915182,167.54056,0.396622943000477,655.434587,139.0
132,3 Bros Grow,09/2018,11.9925915756607,0.026478915472433216,10018.98914,-0.577102854297976,120153.644757,142.0
133,3 Bros Grow,10/2018,10.0698232487929,-0.160329676428744,11214.910342,0.1193654554655,112932.164895,143.0
134,3 Bros Grow,11/2018,10.4823279970394,0.0409644477420128,10439.708895,-0.0691223936135146,109432.452831,144.0
135,3 Bros Grow,12/2018,8.36765629277635,-0.201736837929545,24908.36599,1.38592533953984,208424.645419,145.0
136,3 Bros Grow,01/2019,10.3862365135714,0.241236034340666,20666.853248,-0.170284664345419,214650.825825,146.0
137,3 Bros Grow,02/2019,10.2405583910972,-0.0140260740532797,54397.406606,1.63210881469167,557059.818673,147.0
138,3 Bros Grow,03/2019,13.6943473066288,0.337265682556352,25289.238229,-0.535102134332069,346319.611428,148.0
139,3 Bros Grow,04/2019,11.3547922297588,-0.170840933451241,45758.59371,0.809409729769049,519579.324303,149.0
140,3 Bros Grow,05/2019,12.4356521859672,0.0951897607933005,22375.374776,-0.511012621633297,278252.378245,150.0
141,3 Bros Grow,06/2019,13.1000487694246,0.0534267582851104,10138.122486,-0.546907142897368,132809.898997,151.0
142,3 Bros Grow,07/2019,10.5335029897396,-0.195918795789167,9047.681531,-0.107558471157339,95303.780457,152.0
143,3 Bros Grow,08/2019,13.3084020321754,0.263435539453382,9049.551241,0.0002066507307525,120435.066126,153.0
144,3 Bros Grow,09/2019,11.9564972430386,-0.101582803545333,37202.683417,3.11099759825096,444813.781709,154.0
145,3 Bros Grow,10/2019,12.1001597184089,0.0120154316477486,26769.936733,-0.280429950900604,323920.510121,155.0
146,3 Bros Grow,11/2019,15.6529998304652,0.293619274020915,10463.57298,-0.60912970828574,163786.306082,156.0
147,3 Bros Grow,12/2019,12.2357255177171,-0.218314339088991,33470.498126,2.1987637674029,409535.828011,157.0
148,3 Bros Grow,01/2020,19.4274164641125,0.587761709428835,24020.626967,-0.282334344813928,466658.723817,158.0
149,3 Bros Grow,02/2020,14.9185307811597,-0.232088795300288,15279.093831,-0.363917775668774,227941.631626,159.0
150,3 Bros Grow,03/2020,11.3054078524331,-0.242190265363765,9886.948888,-0.352909996014278,111775.989595,160.0
151,3 Bros Grow,04/2020,9.44711781705252,-0.164371782038863,12702.573524,0.284781955272104,120002.708661,161.0
152,3 Bros Grow,05/2020,11.6222623135935,0.230244243658605,18189.435752,0.431948865923369,211402.393646,162.0
153,3 Bros Grow,06/2020,11.3334491516447,-0.0248499951348588,13677.707625,-0.248041126097269,155015.603879,163.0
154,3 Bros Grow,07/2020,14.709613156266,0.29789377968237,2636.133742,-0.807267868690094,38776.507573,164.0
155,3 Bros Grow,08/2020,14.7237653106855,0.0009621024203104,3821.810916,0.449778839028267,56271.446989,165.0
156,3 Bros Grow,09/2020,10.3355513277429,-0.298036126652873,26713.549147,5.98976211386173,276099.258355,166.0
157,3 Bros Grow,10/2020,12.8889565798463,0.247050705969556,1789.963356,-0.932994176619881,23070.759975,167.0
158,3 Bros Grow,11/2020,45.3705882293902,2.52011335815449,67.751596,-0.962149171505162,3073.929764,168.0
159,3 Bros Grow,12/2020,9.13892384899067,-0.798571625239131,267.651935,2.95048900397859,2446.050652,169.0
161,3 Leaf,09/2018,5.50702700141519,0.026478915472433216,1101.053215,-0.672013507869685,6063.529785,172.0
162,3 Leaf,10/2018,6.7001421352114,0.216653220238361,4081.949816,2.70731383405479,27349.643956,173.0
163,3 Leaf,11/2018,6.5223332509844,-0.0265380764525206,6809.55984,0.668212532478621,44414.218569,174.0
164,3 Leaf,12/2018,6.37086544454891,-0.0232229480780711,6833.258003,0.0034801313971567,43533.767285,175.0
165,3 Leaf,01/2019,5.37406063337719,-0.156463014302808,1669.386544,-0.75569683696019,8971.384508,176.0
166,3 Leaf,02/2019,6.35569561262403,0.182661686611815,2022.382755,0.211452651435773,12853.649203,177.0
167,3 Leaf,03/2019,5.2256610880273,-0.177798716847326,2755.17242,0.362339751557068,14397.597306,178.0
168,3 Leaf,04/2019,4.29903737064116,-0.177321816661467,3000.010932,0.0888650417021817,12897.159109,179.0
169,3 Leaf,05/2019,3.98746020949607,-0.0724760299300711,2474.059833,-0.17531639414706,9865.21514,180.0
170,3 Leaf,06/2019,5.60645508476088,0.406021575189438,2571.203232,0.0392647735128563,14415.335434,181.0
171,3 Leaf,07/2019,5.69066222538052,0.0150196763099965,3879.294294,0.508746662154166,22075.7535,182.0
172,3 Leaf,08/2019,6.06793518079334,0.066296845686988,3013.54074,-0.223172950641832,18285.969875,183.0
173,3 Leaf,09/2019,5.92539367558019,-0.0234909406521577,2685.14496,-0.108973399841942,15910.540964,184.0
174,3 Leaf,10/2019,5.23057941255692,-0.117260438894844,2393.567439,-0.108589117289221,12519.744569,185.0
175,3 Leaf,11/2019,5.52076466573247,0.0554786057695467,2475.7236,0.0343237293678776,13667.887373,186.0
176,3 Leaf,12/2019,5.15305819564489,-0.0666042645088543,2002.736944,-0.191049863563122,10320.220023,187.0
177,3 Leaf,01/2020,4.78405469138066,-0.0716086429173443,1165.770387,-0.417911378480069,5577.109289,188.0
178,3 Leaf,02/2020,3.26754098927954,-0.316993387394462,289.089553,-0.752018445292692,944.611964,189.0
179,3 Leaf,03/2020,4.15260000291204,0.270863936071892,467.0264,0.615507703939755,1939.37383,190.0
181,350 Fire,09/2018,9.84750942030064,0.026478915472433216,64128.910286,-0.216337805430432,631510.048155,193.0
182,350 Fire,10/2018,10.2641639499003,0.0423106505225333,43249.506692,-0.325584880530212,443920.027439,194.0
183,350 Fire,11/2018,6.61717868932853,-0.355312451980779,68421.82995,0.582025673431696,452759.47503,195.0
184,350 Fire,12/2018,8.44139084613722,0.275678237275138,23710.625063,-0.653464032161566,200150.653363,196.0
185,350 Fire,01/2019,11.3902499986144,0.349333327436982,6059.720985,-0.744430146025291,69021.736941,197.0
186,350 Fire,02/2019,8.8498615560085,-0.223031842401611,1928.591101,-0.681735989862576,17067.764242,198.0
187,350 Fire,03/2019,8.40528308971098,-0.0502356408045357,1781.754071,-0.0761369426229663,14976.147363,199.0
188,350 Fire,04/2019,8.89505264105975,0.0582692511508988,106.741962,-0.940091641300367,949.475371,200.0
189,350 Fire,05/2019,9.10199579751421,0.0232649726544843,667.603447,5.25436739676942,6076.523769,201.0
190,350 Fire,06/2019,9.06969696859385,-0.0035485435984472,362.605584,-0.456854835562286,3288.722766,202.0
191,350 Fire,10/2019,13.5295673215639,0.026478915472433216,139.223162,0.16973925582029367,1883.629143,204.0
192,350 Fire,11/2019,13.6292553498298,0.0073681608507192,228.15492,0.638771284335576,3109.581664,205.0
194,3C Farms,11/2018,9.76540327421012,0.026478915472433216,82843.359525,0.16973925582029367,808998.814352,208.0
195,3C Farms,12/2018,9.91205305318527,0.0150172783301688,63633.337878,-0.231883662820348,630737.020998,209.0
196,3C Farms,01/2019,10.1231582479324,0.0212978273637576,76398.433373,0.200603896018682,773393.430929,210.0
197,3C Farms,06/2019,11.2571082221077,0.026478915472433216,192.29084,0.16973925582029367,2164.638796,212.0
198,3C Farms,07/2019,11.1062308132345,-0.0134028567458332,4225.455556,20.9742945425794,46928.884696,213.0
199,3C Farms,08/2019,11.3568920016267,0.0225694200496453,9590.314466,1.26965219226649,108916.165652,214.0
200,3C Farms,09/2019,11.6248025342176,0.0235901276997722,7146.40143,-0.254831376454262,83075.505454,215.0
201,3C Farms,10/2019,12.6710430957674,0.0900007168698322,8988.461619,0.257760525635628,113893.184539,216.0
202,3C Farms,11/2019,11.3482281951266,-0.104396685469618,10258.233552,0.141266880454374,116412.775227,217.0
203,3C Farms,12/2019,11.1459143046846,-0.0178277954023602,4982.051188,-0.514336346238805,55529.515603,218.0
204,3C Farms,01/2020,9.40604046223383,-0.156099696704064,1779.838758,-0.642749805082894,16741.235374,219.0
205,3C Farms,02/2020,11.3281240389181,0.204345663236472,8375.0666,3.70551984687143,94873.793279,220.0
206,3C Farms,03/2020,13.1938130839861,0.164695322778806,21346.375626,1.54880070159681,281640.09003,221.0
207,3C Farms,04/2020,13.7810233374317,0.0445064857071793,14253.021817,-0.332297807050685,196421.226289,222.0
208,3C Farms,05/2020,13.4731595935345,-0.0223396867096897,27529.86036,0.931510434311151,370914.202218,223.0
209,3C Farms,06/2020,13.8135540871069,0.0252646375342924,26357.62056,-0.0425806663989914,364092.417213,224.0
210,3C Farms,07/2020,14.3538405243987,0.0391127753136379,34926.79139,0.325111700067662,501333.593641,225.0
211,3C Farms,08/2020,14.0349697581,-0.0222150138673091,55107.77265,0.577808050978829,773435.922579,226.0
212,3C Farms,09/2020,14.7705067633003,0.0524074520912909,23739.029369,-0.56922538822661,350637.493849,227.0
213,3C Farms,10/2020,15.0858272240028,0.0213479784922417,27861.848263,0.173672597557162,420319.029037,228.0
214,3C Farms,11/2020,14.9528327119044,-0.0088158580980426,17873.269506,-0.358503810038498,267256.008938,229.0
215,3C Farms,12/2020,16.2095342725391,0.0840443804092217,12031.154357,-0.326863260638397,195019.408888,230.0
216,3C Farms,01/2021,16.6907019847613,0.02968424040642,11778.07932,-0.0210349754886776,196584.411883,231.0
217,3C Farms,02/2021,13.3161077140254,-0.202184082719641,8730.708931,-0.25873237106031,116259.060545,232.0
218,3C Farms,03/2021,11.3639885684794,-0.146598329442016,19667.820514,1.25271746766929,223504.887488,233.0
219,3C Farms,04/2021,13.1916444060171,0.16082872897348,8501.526013,-0.567744376813464,112149.108072,234.0
220,3C Farms,05/2021,14.3494794692813,0.0877703361027625,7214.505917,-0.151386950299508,103524.404537,235.0
221,3C Farms,06/2021,12.266689656353,-0.145147412307674,8882.704914,0.231228446714434,108961.384489,236.0
222,3C Farms,07/2021,13.1829393816071,0.0746941310918003,4417.741483,-0.502658083796388,58238.818174,237.0
223,3C Farms,08/2021,11.3195126369714,-0.141351385354586,2841.747114,-0.356742098890262,32167.192368,238.0
225,420 Kingdom,08/2021,12.6318753168893,0.026478915472433216,1223.75163,0.16973925582029367,15458.278009,240.0
227,454,12/2018,11.6935238871855,0.026478915472433216,6983.347881,0.16973925582029367,81659.945259,242.0
228,454,01/2019,10.1330596684425,-0.133446874851223,11738.971668,0.680994827701324,118951.700358,243.0
229,454,02/2019,9.70706877986104,-0.0420397098724417,1697.775675,-0.855372708699172,16480.42525,244.0
230,454,05/2019,14.5408833123111,0.026478915472433216,7363.27335,0.16973925582029367,107068.498579,246.0
231,454,06/2019,14.4280090206983,-0.0077625471017472,5884.099704,-0.200885336682496,84895.843608,247.0
232,454,07/2019,4.33537473729097,-0.69951677108938,3699.061605,-0.37134620569305,16036.818234,248.0
233,454,08/2019,1.13767080851174,-0.737584204953264,19122.032132,4.16942786412447,21754.577756,249.0
234,454,09/2019,1.33997766854426,0.177825482133243,27863.973012,0.457165892184162,37337.101593,250.0
235,454,10/2019,1.64919076040335,0.230759884375548,8174.006039,-0.706646068187055,13480.495235,251.0
236,454,02/2021,5.92786622658011,0.026478915472433216,15010.57446,0.16973925582029367,88980.677383,253.0
237,454,03/2021,5.81478205482623,-0.0190767077783951,41219.47802,1.74602934949899,239682.2811,254.0
238,454,04/2021,6.34798565058259,0.0916979502806669,39018.413648,-0.0533986473805421,247688.329946,255.0
239,454,05/2021,6.35946162067889,0.0018078128603266,39918.632676,0.0230716460213173,253861.012453,256.0
240,454,06/2021,6.36099405467398,0.0002409691396055,18936.318467,-0.525627076941818,120453.809186,257.0
241,454,07/2021,6.4813411350354,0.0189195398277402,31448.960326,0.660774790031419,203831.440215,258.0
242,454,08/2021,6.62898904759809,0.0227804569280523,15201.059121,-0.51664350861123,100767.654425,259.0
244,4Geez,04/2021,18.3128864680995,0.026478915472433216,112.205089,0.16973925582029367,2054.799056,261.0
245,4Geez,05/2021,17.5940533692738,-0.0392528561828769,199.739761,0.78013103309423,3514.232015,262.0
248,5Carats,03/2021,38.2778587028394,0.026478915472433216,465.335862,0.16973925582029367,17812.060375,268.0
249,5Carats,04/2021,27.9030064819441,-0.271040559019718,832.69617,0.789451959324811,23234.726629,269.0
250,5Carats,05/2021,28.9610178205035,0.0379174673970732,639.167238,-0.232412420006688,18510.93377,270.0
251,5Carats,06/2021,26.7441676895753,-0.0765460021007544,401.675679,-0.371564036578483,10742.481716,271.0
252,5Carats,07/2021,30.5274254519812,0.141461039517808,138.973881,-0.654014698261081,4242.514792,272.0
253,5Carats,08/2021,39.5036643830467,0.294038517764457,46.5489,-0.665052888607177,1838.852123,273.0
255,710 Labs,09/2018,36.4003410956957,0.026478915472433216,56756.9126609999,0.0830463082520154,2065970.980399,275.0
256,710 Labs,10/2018,33.1471048462098,-0.0893737847382585,58096.9458940002,0.0236100444892798,1925745.556793,276.0
257,710 Labs,11/2018,33.6529526805322,0.0152606943100868,54358.5564899998,-0.0643474342148935,1829325.92934,277.0
258,710 Labs,12/2018,31.5440897199269,-0.0626650202323904,45387.59199,-0.165033162748723,1431710.273904,278.0
259,710 Labs,01/2019,30.910412207248,-0.0200886289097337,54483.9301879999,0.200414646364232,1684120.740782,279.0
260,710 Labs,02/2019,35.3362129196934,0.143181549400613,49737.42640600009,-0.0871174998870624,1757532.28956,280.0
261,710 Labs,03/2019,38.14494528853,0.0794859476090406,47409.4587460002,-0.0468051491244653,1808431.210025,281.0
262,710 Labs,04/2019,50.2945320420181,0.318511054651882,32020.9032279998,-0.324588297884726,1610476.343415,282.0
263,710 Labs,05/2019,44.9832216066013,-0.105604132691394,38855.6427010001,0.213446179963586,1747851.986286,283.0
264,710 Labs,06/2019,46.4117789223096,0.0317575590339378,33262.4694609999,-0.143947515758277,1543770.379034,284.0
265,710 Labs,07/2019,51.0671957944885,0.100306796685638,28350.889732,-0.147661307431147,1447800.436892,285.0
266,710 Labs,08/2019,46.1843489599308,-0.0956161143879511,33176.293288,0.170202896685583,1532225.50641,286.0
267,710 Labs,09/2019,55.2310765983491,0.195882974257518,26730.6180510001,-0.194285575577889,1476360.813096,287.0
268,710 Labs,10/2019,39.6002046108075,-0.283008642058751,35506.7255920001,0.328316671326335,1406073.598503,288.0
269,710 Labs,11/2019,38.0121484086613,-0.0401022221413657,35452.3619519999,-0.0015310800726831,1347620.443957,289.0
